site,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar_raw,comments,dist_from_collar
Oak Collection,7/29/2018,Quercus,macrocarpa,1261-26*1,Godlewski,7/29/2018,Godlewski,25.2,,25.20
Oak Collection,7/29/2018,Quercus,robur,255-99*1,Godlewski,7/29/2018,Godlewski,9999,Removed,9999.00
Oak Collection,7/29/2018,Quercus,alba,134-U*7,Godlewski,7/29/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,7/29/2018,Quercus,macrocarpa,752-34*2,Godlewski,7/29/2018,Godlewski,11.55,,11.55
Oak Collection,7/29/2018,Quercus,macrocarpa,752-34*4,Godlewski,7/29/2018,Godlewski,20.15,,20.15
Oak Collection,8/3/2018,Quercus,rubra,64-92*1,Godlewski,8/3/2018,Godlewski,35.56,,35.55
Oak Collection,8/3/2018,Quercus,macrocarpa,138-U*4,Godlewski,8/3/2018,Godlewski,18.09,,18.10
Oak Collection,8/3/2018,Quercus,alba,134-U*6,Godlewski,8/3/2018,Godlewski,11.11,,11.10
Oak Collection,8/3/2018,Quercus,bicolor,513-25*1,Godlewski,8/3/2018,Godlewski,26.53,,26.55
Oak Collection,8/3/2018,Quercus,rubra,466-37*1,Godlewski,8/3/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/3/2018,Quercus,macrocarpa,2390-26*1,Godlewski,8/3/2018,Godlewski,19.13,,19.15
Oak Collection,8/3/2018,Quercus,macrocarpa,1516-35*1,Godlewski,8/3/2018,Godlewski,24.35,,24.35
Oak Collection,8/3/2018,Quercus,macrocarpa,2390-26*2,Godlewski,8/3/2018,Godlewski,15.35,,15.35
Oak Collection,8/3/2018,Quercus,alba,862-34*1,Godlewski,8/3/2018,Godlewski,39.12,,39.10
Oak Collection,8/3/2018,Quercus,alba,134-U*61,Godlewski,8/3/2018,Godlewski,10.89,,10.90
Oak Collection,8/3/2018,Quercus,alba,134-U*60,Godlewski,8/3/2018,Godlewski,30.47,,30.45
Oak Collection,8/3/2018,Quercus,velutina,185-92*4,Godlewski,8/3/2018,Godlewski,81.94,,81.95
Oak Collection,8/3/2018,Quercus,velutina,185-92*5,Godlewski,8/3/2018,Godlewski,4.91,,4.90
Oak Collection,8/3/2018,Quercus,macrocarpa,4-35*1,Godlewski,8/3/2018,Godlewski,33.76,,33.75
Oak Collection,8/3/2018,Quercus,velutina,185-92*2,Godlewski,8/3/2018,Godlewski,83.94,,83.95
Oak Collection,8/3/2018,Quercus,alba,684-33*1,Godlewski,8/3/2018,Godlewski,24.99,,25.00
Oak Collection,8/3/2018,Quercus,alba,239-42*2,Godlewski,8/3/2018,Godlewski,33.53,,33.55
Oak Collection,8/3/2018,Quercus,rubra,292-64*1,Godlewski,8/3/2018,Godlewski,48.1,,48.10
Oak Collection,8/3/2018,Quercus,macrocarpa,138-U*1,Godlewski,8/3/2018,Godlewski,29.82,,29.80
Oak Collection,8/3/2018,Quercus,robur,180-93*7,Godlewski,8/3/2018,Godlewski,103.38,,103.40
Oak Collection,8/3/2018,Quercus,robur,180-93*8,Godlewski,8/3/2018,Godlewski,37.27,,37.25
Oak Collection,8/3/2018,Quercus,robur,180-93*9,Godlewski,8/3/2018,Godlewski,28.47,,28.45
Oak Collection,8/3/2018,Quercus,macrocarpa,138-U*6,Godlewski,8/3/2018,Godlewski,31.39,,31.40
Oak Collection,8/3/2018,Quercus,macrocarpa,808-51*1,Godlewski,8/3/2018,Godlewski,34.82,,34.80
Oak Collection,8/3/2018,Quercus,macrocarpa,138-U*7,Godlewski,8/3/2018,Godlewski,27.03,,27.05
Oak Collection,8/3/2018,Quercus,bicolor,214-91*1,Godlewski,8/3/2018,Godlewski,26.41,,26.40
Oak Collection,8/3/2018,Quercus,macrocarpa,1261-26*2,Godlewski,8/3/2018,Godlewski,23.52,,23.50
Oak Collection,8/3/2018,Quercus,macrocarpa,1261-26*1,Godlewski,8/3/2018,Godlewski,25.27,,25.25
Oak Collection,8/3/2018,Quercus,robur,255-99*1,Godlewski,8/3/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/3/2018,Quercus,alba,134-U*7,Godlewski,8/3/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,8/3/2018,Quercus,macrocarpa,752-34*2,Godlewski,8/3/2018,Godlewski,11.63,,11.65
Oak Collection,8/3/2018,Quercus,macrocarpa,752-34*4,Godlewski,8/3/2018,Godlewski,20.72,,20.70
Oak Collection,8/10/2018,Quercus,rubra,64-92*1,Godlewski,8/10/2018,Godlewski,35.57,,35.55
Oak Collection,8/10/2018,Quercus,macrocarpa,138-U*4,Godlewski,8/10/2018,Godlewski,18.56,,18.55
Oak Collection,8/10/2018,Quercus,alba,134-U*6,Godlewski,8/10/2018,Godlewski,11.08,,11.10
Oak Collection,8/10/2018,Quercus,bicolor,513-25*1,Godlewski,8/10/2018,Godlewski,30.11,,30.10
Oak Collection,8/10/2018,Quercus,rubra,466-37*1,Godlewski,8/10/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/10/2018,Quercus,macrocarpa,2390-26*1,Godlewski,8/10/2018,Godlewski,19.21,,19.20
Oak Collection,8/10/2018,Quercus,macrocarpa,1516-35*1,Godlewski,8/10/2018,Godlewski,25.1,,25.10
Oak Collection,8/10/2018,Quercus,macrocarpa,2390-26*2,Godlewski,8/10/2018,Godlewski,15.98,,16.00
Oak Collection,8/10/2018,Quercus,alba,862-34*1,Godlewski,8/10/2018,Godlewski,39.27,,39.25
Oak Collection,8/10/2018,Quercus,alba,134-U*61,Godlewski,8/10/2018,Godlewski,12.74,,12.75
Oak Collection,8/10/2018,Quercus,alba,134-U*60,Godlewski,8/10/2018,Godlewski,29,,29.00
Oak Collection,8/10/2018,Quercus,velutina,185-92*4,Godlewski,8/10/2018,Godlewski,83.42,,83.40
Oak Collection,8/10/2018,Quercus,velutina,185-92*5,Godlewski,8/10/2018,Godlewski,7.03,,7.05
Oak Collection,8/10/2018,Quercus,macrocarpa,4-35*1,Godlewski,8/10/2018,Godlewski,34.39,,34.40
Oak Collection,8/10/2018,Quercus,velutina,185-92*2,Godlewski,8/10/2018,Godlewski,85.15,,85.15
Oak Collection,8/10/2018,Quercus,alba,684-33*1,Godlewski,8/10/2018,Godlewski,24.98,,25.00
Oak Collection,8/10/2018,Quercus,alba,239-42*2,Godlewski,8/10/2018,Godlewski,34,,34.00
Oak Collection,8/10/2018,Quercus,rubra,292-64*1,Godlewski,8/10/2018,Godlewski,48.11,,48.10
Oak Collection,8/10/2018,Quercus,macrocarpa,138-U*1,Godlewski,8/10/2018,Godlewski,30.34,,30.35
Oak Collection,8/10/2018,Quercus,robur,180-93*7,Godlewski,8/10/2018,Godlewski,105.08,,105.10
Oak Collection,8/10/2018,Quercus,robur,180-93*8,Godlewski,8/10/2018,Godlewski,37.24,,37.25
Oak Collection,8/10/2018,Quercus,robur,180-93*9,Godlewski,8/10/2018,Godlewski,28.25,,28.25
Oak Collection,8/10/2018,Quercus,macrocarpa,138-U*6,Godlewski,8/10/2018,Godlewski,32.79,,32.80
Oak Collection,8/10/2018,Quercus,macrocarpa,808-51*1,Godlewski,8/10/2018,Godlewski,36.83,,36.85
Oak Collection,8/10/2018,Quercus,macrocarpa,138-U*7,Godlewski,8/10/2018,Godlewski,27.17,,27.15
Oak Collection,8/10/2018,Quercus,bicolor,214-91*1,Godlewski,8/10/2018,Godlewski,27.72,,27.70
Oak Collection,8/10/2018,Quercus,macrocarpa,1261-26*2,Godlewski,8/10/2018,Godlewski,24.86,,24.85
Oak Collection,8/10/2018,Quercus,macrocarpa,1261-26*1,Godlewski,8/10/2018,Godlewski,25.36,,25.35
Oak Collection,8/10/2018,Quercus,robur,255-99*1,Godlewski,8/10/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/10/2018,Quercus,alba,134-U*7,Godlewski,8/10/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,8/10/2018,Quercus,macrocarpa,752-34*2,Godlewski,8/10/2018,Godlewski,11.88,,11.90
Oak Collection,8/10/2018,Quercus,macrocarpa,752-34*4,Godlewski,8/10/2018,Godlewski,21.09,,21.10
Oak Collection,8/17/2018,Quercus,rubra,64-92*1,Godlewski,8/17/2018,Godlewski,36.67,,36.65
Oak Collection,8/17/2018,Quercus,macrocarpa,138-U*4,Godlewski,8/17/2018,Godlewski,18.83,,18.85
Oak Collection,8/17/2018,Quercus,alba,134-U*6,Godlewski,8/17/2018,Godlewski,11.31,,11.30
Oak Collection,8/17/2018,Quercus,bicolor,513-25*1,Godlewski,8/17/2018,Godlewski,30.19,,30.20
Oak Collection,8/17/2018,Quercus,rubra,466-37*1,Godlewski,8/17/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/17/2018,Quercus,macrocarpa,2390-26*1,Godlewski,8/17/2018,Godlewski,19.56,,19.55
Oak Collection,8/17/2018,Quercus,macrocarpa,1516-35*1,Godlewski,8/17/2018,Godlewski,25.82,,25.80
Oak Collection,8/17/2018,Quercus,macrocarpa,2390-26*2,Godlewski,8/17/2018,Godlewski,16.41,,16.40
Oak Collection,8/17/2018,Quercus,alba,862-34*1,Godlewski,8/17/2018,Godlewski,40.12,,40.10
Oak Collection,8/17/2018,Quercus,alba,134-U*61,Godlewski,8/17/2018,Godlewski,12.8,,12.80
Oak Collection,8/17/2018,Quercus,alba,134-U*60,Godlewski,8/17/2018,Godlewski,29.82,,29.80
Oak Collection,8/17/2018,Quercus,velutina,185-92*4,Godlewski,8/17/2018,Godlewski,85.63,,85.65
Oak Collection,8/17/2018,Quercus,velutina,185-92*5,Godlewski,8/17/2018,Godlewski,8.72,,8.70
Oak Collection,8/17/2018,Quercus,macrocarpa,4-35*1,Godlewski,8/17/2018,Godlewski,34.91,,34.90
Oak Collection,8/17/2018,Quercus,velutina,185-92*2,Godlewski,8/17/2018,Godlewski,87.34,,87.35
Oak Collection,8/17/2018,Quercus,alba,684-33*1,Godlewski,8/17/2018,Godlewski,25.16,,25.15
Oak Collection,8/17/2018,Quercus,alba,239-42*2,Godlewski,8/17/2018,Godlewski,33.81,,33.80
Oak Collection,8/17/2018,Quercus,rubra,292-64*1,Godlewski,8/17/2018,Godlewski,48.52,,48.50
Oak Collection,8/17/2018,Quercus,macrocarpa,138-U*1,Godlewski,8/17/2018,Godlewski,31.63,,31.65
Oak Collection,8/17/2018,Quercus,robur,180-93*7,Godlewski,8/17/2018,Godlewski,106.93,,106.95
Oak Collection,8/17/2018,Quercus,robur,180-93*8,Godlewski,8/17/2018,Godlewski,37.68,,37.70
Oak Collection,8/17/2018,Quercus,robur,180-93*9,Godlewski,8/17/2018,Godlewski,28.2,,28.20
Oak Collection,8/17/2018,Quercus,macrocarpa,138-U*6,Godlewski,8/17/2018,Godlewski,34.25,,34.25
Oak Collection,8/17/2018,Quercus,macrocarpa,808-51*1,Godlewski,8/17/2018,Godlewski,37.91,,37.90
Oak Collection,8/17/2018,Quercus,macrocarpa,138-U*7,Godlewski,8/17/2018,Godlewski,27.28,,27.30
Oak Collection,8/17/2018,Quercus,bicolor,214-91*1,Godlewski,8/17/2018,Godlewski,28.3,,28.30
Oak Collection,8/17/2018,Quercus,macrocarpa,1261-26*2,Godlewski,8/17/2018,Godlewski,25.31,,25.30
Oak Collection,8/17/2018,Quercus,macrocarpa,1261-26*1,Godlewski,8/17/2018,Godlewski,26.54,,26.55
Oak Collection,8/17/2018,Quercus,robur,255-99*1,Godlewski,8/17/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/17/2018,Quercus,alba,134-U*7,Godlewski,8/17/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,8/17/2018,Quercus,macrocarpa,752-34*2,Godlewski,8/17/2018,Godlewski,12.13,,12.15
Oak Collection,8/17/2018,Quercus,macrocarpa,752-34*4,Godlewski,8/17/2018,Godlewski,22.19,,22.20
Oak Collection,8/22/2018,Quercus,rubra,64-92*1,Godlewski,8/22/2018,Godlewski,37.33,,37.35
Oak Collection,8/22/2018,Quercus,macrocarpa,138-U*4,Godlewski,8/22/2018,Godlewski,19.47,,19.45
Oak Collection,8/22/2018,Quercus,alba,134-U*6,Godlewski,8/22/2018,Godlewski,11.52,,11.50
Oak Collection,8/22/2018,Quercus,bicolor,513-25*1,Godlewski,8/22/2018,Godlewski,30.24,,30.25
Oak Collection,8/22/2018,Quercus,rubra,466-37*1,Godlewski,8/22/2018,Godlewski,999,Removed,999.00
Oak Collection,8/22/2018,Quercus,macrocarpa,2390-26*1,Godlewski,8/22/2018,Godlewski,19.97,,19.95
Oak Collection,8/22/2018,Quercus,macrocarpa,1516-35*1,Godlewski,8/22/2018,Godlewski,26.34,,26.35
Oak Collection,8/22/2018,Quercus,macrocarpa,2390-26*2,Godlewski,8/22/2018,Godlewski,16.91,,16.90
Oak Collection,8/22/2018,Quercus,alba,862-34*1,Godlewski,8/22/2018,Godlewski,40.54,,40.55
Oak Collection,8/22/2018,Quercus,alba,134-U*61,Godlewski,8/22/2018,Godlewski,12.88,,12.90
Oak Collection,8/22/2018,Quercus,alba,134-U*60,Godlewski,8/22/2018,Godlewski,30.01,,30.00
Oak Collection,8/22/2018,Quercus,velutina,185-92*4,Godlewski,8/22/2018,Godlewski,86.71,,86.70
Oak Collection,8/22/2018,Quercus,velutina,185-92*5,Godlewski,8/22/2018,Godlewski,10.83,,10.85
Oak Collection,8/22/2018,Quercus,macrocarpa,4-35*1,Godlewski,8/22/2018,Godlewski,35.89,,35.90
Oak Collection,8/22/2018,Quercus,velutina,185-92*2,Godlewski,8/22/2018,Godlewski,88.4,,88.40
Oak Collection,8/22/2018,Quercus,alba,684-33*1,Godlewski,8/22/2018,Godlewski,25.98,,26.00
Oak Collection,8/22/2018,Quercus,alba,239-42*2,Godlewski,8/22/2018,Godlewski,33.8,,33.80
Oak Collection,8/22/2018,Quercus,rubra,292-64*1,Godlewski,8/22/2018,Godlewski,49.02,,49.00
Oak Collection,8/22/2018,Quercus,macrocarpa,138-U*1,Godlewski,8/22/2018,Godlewski,32.74,,32.75
Oak Collection,8/22/2018,Quercus,robur,180-93*7,Godlewski,8/22/2018,Godlewski,108.72,,108.70
Oak Collection,8/22/2018,Quercus,robur,180-93*8,Godlewski,8/22/2018,Godlewski,38.2,,38.20
Oak Collection,8/22/2018,Quercus,robur,180-93*9,Godlewski,8/22/2018,Godlewski,28.18,,28.20
Oak Collection,8/22/2018,Quercus,macrocarpa,138-U*6,Godlewski,8/22/2018,Godlewski,36.07,,36.05
Oak Collection,8/22/2018,Quercus,macrocarpa,808-51*1,Godlewski,8/22/2018,Godlewski,39.22,,39.20
Oak Collection,8/22/2018,Quercus,macrocarpa,138-U*7,Godlewski,8/22/2018,Godlewski,27.31,,27.30
Oak Collection,8/22/2018,Quercus,bicolor,214-91*1,Godlewski,8/22/2018,Godlewski,29.37,,29.35
Oak Collection,8/22/2018,Quercus,macrocarpa,1261-26*2,Godlewski,8/22/2018,Godlewski,26.19,,26.20
Oak Collection,8/22/2018,Quercus,macrocarpa,1261-26*1,Godlewski,8/22/2018,Godlewski,27.24,,27.25
Oak Collection,8/22/2018,Quercus,robur,255-99*1,Godlewski,8/22/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/22/2018,Quercus,alba,134-U*7,Godlewski,8/22/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,8/22/2018,Quercus,macrocarpa,752-34*2,Godlewski,8/22/2018,Godlewski,13.2,,13.20
Oak Collection,8/22/2018,Quercus,macrocarpa,752-34*4,Godlewski,8/22/2018,Godlewski,22.8,,22.80
Oak Collection,8/30/2018,Quercus,rubra,64-92*1,Godlewski,8/30/2018,Godlewski,37.68,,37.70
Oak Collection,8/30/2018,Quercus,macrocarpa,138-U*4,Godlewski,8/30/2018,Godlewski,19.74,,19.75
Oak Collection,8/30/2018,Quercus,alba,134-U*6,Godlewski,8/30/2018,Godlewski,12.44,,12.45
Oak Collection,8/30/2018,Quercus,bicolor,513-25*1,Godlewski,8/30/2018,Godlewski,30.48,,30.50
Oak Collection,8/30/2018,Quercus,rubra,466-37*1,Godlewski,8/30/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/30/2018,Quercus,macrocarpa,2390-26*1,Godlewski,8/30/2018,Godlewski,18.67,,18.65
Oak Collection,8/30/2018,Quercus,macrocarpa,1516-35*1,Godlewski,8/30/2018,Godlewski,26.25,,26.25
Oak Collection,8/30/2018,Quercus,macrocarpa,2390-26*2,Godlewski,8/30/2018,Godlewski,17.09,,17.10
Oak Collection,8/30/2018,Quercus,alba,862-34*1,Godlewski,8/30/2018,Godlewski,40.38,,40.40
Oak Collection,8/30/2018,Quercus,alba,134-U*61,Godlewski,8/30/2018,Godlewski,10.41,,10.40
Oak Collection,8/30/2018,Quercus,alba,134-U*60,Godlewski,8/30/2018,Godlewski,38.09,,38.10
Oak Collection,8/30/2018,Quercus,velutina,185-92*4,Godlewski,8/30/2018,Godlewski,88.09,,88.10
Oak Collection,8/30/2018,Quercus,velutina,185-92*5,Godlewski,8/30/2018,Godlewski,12.17,,12.15
Oak Collection,8/30/2018,Quercus,macrocarpa,4-35*1,Godlewski,8/30/2018,Godlewski,37.02,BZ: 4-35*1 Mary had a question mark next to its measurement of 37.02 mm.,37.00
Oak Collection,8/30/2018,Quercus,velutina,185-92*2,Godlewski,8/30/2018,Godlewski,88.36,,88.35
Oak Collection,8/30/2018,Quercus,alba,684-33*1,Godlewski,8/30/2018,Godlewski,26.52,,26.50
Oak Collection,8/30/2018,Quercus,alba,239-42*2,Godlewski,8/30/2018,Godlewski,34.71,,34.70
Oak Collection,8/30/2018,Quercus,rubra,292-64*1,Godlewski,8/30/2018,Godlewski,48.61,,48.60
Oak Collection,8/30/2018,Quercus,macrocarpa,138-U*1,Godlewski,8/30/2018,Godlewski,33.06,,33.05
Oak Collection,8/30/2018,Quercus,robur,180-93*7,Godlewski,8/30/2018,Godlewski,109.63,,109.65
Oak Collection,8/30/2018,Quercus,robur,180-93*8,Godlewski,8/30/2018,Godlewski,36.51,,36.50
Oak Collection,8/30/2018,Quercus,robur,180-93*9,Godlewski,8/30/2018,Godlewski,28.36,,28.35
Oak Collection,8/30/2018,Quercus,macrocarpa,138-U*6,Godlewski,8/30/2018,Godlewski,37.54,,37.55
Oak Collection,8/30/2018,Quercus,macrocarpa,808-51*1,Godlewski,8/30/2018,Godlewski,40.51,,40.50
Oak Collection,8/30/2018,Quercus,macrocarpa,138-U*7,Godlewski,8/30/2018,Godlewski,27.99,,28.00
Oak Collection,8/30/2018,Quercus,bicolor,214-91*1,Godlewski,8/30/2018,Godlewski,29.69,,29.70
Oak Collection,8/30/2018,Quercus,macrocarpa,1261-26*2,Godlewski,8/30/2018,Godlewski,25.84,,25.85
Oak Collection,8/30/2018,Quercus,macrocarpa,1261-26*1,Godlewski,8/30/2018,Godlewski,27.71,,27.70
Oak Collection,8/30/2018,Quercus,robur,255-99*1,Godlewski,8/30/2018,Godlewski,9999,Removed,9999.00
Oak Collection,8/30/2018,Quercus,alba,134-U*7,Godlewski,8/30/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,8/30/2018,Quercus,macrocarpa,752-34*2,Godlewski,8/30/2018,Godlewski,12.58,,12.60
Oak Collection,8/30/2018,Quercus,macrocarpa,752-34*4,Godlewski,8/30/2018,Godlewski,22.76,,22.75
Oak Collection,9/8/2018,Quercus,rubra,64-92*1,Godlewski,9/8/2018,Godlewski,38.06,,38.05
Oak Collection,9/8/2018,Quercus,macrocarpa,138-U*4,Godlewski,9/8/2018,Godlewski,20.22,,20.20
Oak Collection,9/8/2018,Quercus,alba,134-U*6,Godlewski,9/8/2018,Godlewski,13.52,,13.50
Oak Collection,9/8/2018,Quercus,bicolor,513-25*1,Godlewski,9/8/2018,Godlewski,30.05,,30.05
Oak Collection,9/8/2018,Quercus,rubra,466-37*1,Godlewski,9/8/2018,Godlewski,9999,Removed,9999.00
Oak Collection,9/8/2018,Quercus,macrocarpa,2390-26*1,Godlewski,9/8/2018,Godlewski,20.81,,20.80
Oak Collection,9/8/2018,Quercus,macrocarpa,1516-35*1,Godlewski,9/8/2018,Godlewski,26.95,,26.95
Oak Collection,9/8/2018,Quercus,macrocarpa,2390-26*2,Godlewski,9/8/2018,Godlewski,17.38,,17.40
Oak Collection,9/8/2018,Quercus,alba,862-34*1,Godlewski,9/8/2018,Godlewski,40.54,,40.55
Oak Collection,9/8/2018,Quercus,alba,134-U*61,Godlewski,9/8/2018,Godlewski,14.96,,14.95
Oak Collection,9/8/2018,Quercus,alba,134-U*60,Godlewski,9/8/2018,Godlewski,37.79,Band bent,37.80
Oak Collection,9/8/2018,Quercus,velutina,185-92*4,Godlewski,9/8/2018,Godlewski,90.95,,90.95
Oak Collection,9/8/2018,Quercus,velutina,185-92*5,Godlewski,9/8/2018,Godlewski,16.75,,16.75
Oak Collection,9/8/2018,Quercus,macrocarpa,4-35*1,Godlewski,9/8/2018,Godlewski,93.82,,93.80
Oak Collection,9/8/2018,Quercus,velutina,185-92*2,Godlewski,9/8/2018,Godlewski,89.54,,89.55
Oak Collection,9/8/2018,Quercus,alba,684-33*1,Godlewski,9/8/2018,Godlewski,28.05,,28.05
Oak Collection,9/8/2018,Quercus,alba,239-42*2,Godlewski,9/8/2018,Godlewski,35.19,,35.20
Oak Collection,9/8/2018,Quercus,rubra,292-64*1,Godlewski,9/8/2018,Godlewski,50.81,Fading sharpie line,50.80
Oak Collection,9/8/2018,Quercus,macrocarpa,138-U*1,Godlewski,9/8/2018,Godlewski,37.53,Band bent,37.55
Oak Collection,9/8/2018,Quercus,robur,180-93*7,Godlewski,9/8/2018,Godlewski,113.72,,113.70
Oak Collection,9/8/2018,Quercus,robur,180-93*8,Godlewski,9/8/2018,Godlewski,38.2,,38.20
Oak Collection,9/8/2018,Quercus,robur,180-93*9,Godlewski,9/8/2018,Godlewski,28.92,,28.90
Oak Collection,9/8/2018,Quercus,macrocarpa,138-U*6,Godlewski,9/8/2018,Godlewski,40.52,,40.50
Oak Collection,9/8/2018,Quercus,macrocarpa,808-51*1,Godlewski,9/8/2018,Godlewski,41,,41.00
Oak Collection,9/8/2018,Quercus,macrocarpa,138-U*7,Godlewski,9/8/2018,Godlewski,27.27,,27.25
Oak Collection,9/8/2018,Quercus,bicolor,214-91*1,Godlewski,9/8/2018,Godlewski,28.23,,28.25
Oak Collection,9/8/2018,Quercus,macrocarpa,1261-26*2,Godlewski,9/8/2018,Godlewski,26.92,,26.90
Oak Collection,9/8/2018,Quercus,macrocarpa,1261-26*1,Godlewski,9/8/2018,Godlewski,28.29,,28.30
Oak Collection,9/8/2018,Quercus,robur,255-99*1,Godlewski,9/8/2018,Godlewski,9999,Removed,9999.00
Oak Collection,9/8/2018,Quercus,alba,134-U*7,Godlewski,9/8/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,9/8/2018,Quercus,macrocarpa,752-34*2,Godlewski,9/8/2018,Godlewski,13.22,,13.20
Oak Collection,9/8/2018,Quercus,macrocarpa,752-34*4,Godlewski,9/8/2018,Godlewski,23.33,,23.35
Oak Collection,9/15/2018,Quercus,rubra,64-92*1,Godlewski,9/15/2018,Godlewski,38.15,,38.15
Oak Collection,9/15/2018,Quercus,macrocarpa,138-U*4,Godlewski,9/15/2018,Godlewski,20.15,,20.15
Oak Collection,9/15/2018,Quercus,alba,134-U*6,Godlewski,9/15/2018,Godlewski,13.37,,13.35
Oak Collection,9/15/2018,Quercus,bicolor,513-25*1,Godlewski,9/15/2018,Godlewski,29.19,,29.20
Oak Collection,9/15/2018,Quercus,rubra,466-37*1,Godlewski,9/15/2018,Godlewski,999,Removed,999.00
Oak Collection,9/15/2018,Quercus,macrocarpa,2390-26*1,Godlewski,9/15/2018,Godlewski,21.93,,21.95
Oak Collection,9/15/2018,Quercus,macrocarpa,1516-35*1,Godlewski,9/15/2018,Godlewski,26.82,,26.80
Oak Collection,9/15/2018,Quercus,macrocarpa,2390-26*2,Godlewski,9/15/2018,Godlewski,17.41,,17.40
Oak Collection,9/15/2018,Quercus,alba,862-34*1,Godlewski,9/15/2018,Godlewski,40.62,,40.60
Oak Collection,9/15/2018,Quercus,alba,134-U*61,Godlewski,9/15/2018,Godlewski,14.82,,14.80
Oak Collection,9/15/2018,Quercus,alba,134-U*60,Godlewski,9/15/2018,Godlewski,36.18,Band bent again-- off nail,36.20
Oak Collection,9/15/2018,Quercus,velutina,185-92*4,Godlewski,9/15/2018,Godlewski,90.76,,90.75
Oak Collection,9/15/2018,Quercus,velutina,185-92*5,Godlewski,9/15/2018,Godlewski,17.73,,17.75
Oak Collection,9/15/2018,Quercus,macrocarpa,4-35*1,Godlewski,9/15/2018,Godlewski,93.8,,93.80
Oak Collection,9/15/2018,Quercus,velutina,185-92*2,Godlewski,9/15/2018,Godlewski,89.5,,89.50
Oak Collection,9/15/2018,Quercus,alba,684-33*1,Godlewski,9/15/2018,Godlewski,27.12,,27.10
Oak Collection,9/15/2018,Quercus,alba,239-42*2,Godlewski,9/15/2018,Godlewski,34.96,,34.95
Oak Collection,9/15/2018,Quercus,rubra,292-64*1,Godlewski,9/15/2018,Godlewski,50.69,,50.70
Oak Collection,9/15/2018,Quercus,macrocarpa,138-U*1,Godlewski,9/15/2018,Godlewski,37.53,,37.55
Oak Collection,9/15/2018,Quercus,robur,180-93*7,Godlewski,9/15/2018,Godlewski,113.86,,113.85
Oak Collection,9/15/2018,Quercus,robur,180-93*8,Godlewski,9/15/2018,Godlewski,37.23,,37.25
Oak Collection,9/15/2018,Quercus,robur,180-93*9,Godlewski,9/15/2018,Godlewski,28.41,,28.40
Oak Collection,9/15/2018,Quercus,macrocarpa,138-U*6,Godlewski,9/15/2018,Godlewski,38.29,,38.30
Oak Collection,9/15/2018,Quercus,macrocarpa,808-51*1,Godlewski,9/15/2018,Godlewski,40.33,,40.35
Oak Collection,9/15/2018,Quercus,macrocarpa,138-U*7,Godlewski,9/15/2018,Godlewski,27.16,,27.15
Oak Collection,9/15/2018,Quercus,bicolor,214-91*1,Godlewski,9/15/2018,Godlewski,28.72,,28.70
Oak Collection,9/15/2018,Quercus,macrocarpa,1261-26*2,Godlewski,9/15/2018,Godlewski,26.53,,26.55
Oak Collection,9/15/2018,Quercus,macrocarpa,1261-26*1,Godlewski,9/15/2018,Godlewski,27.13,,27.15
Oak Collection,9/15/2018,Quercus,robur,255-99*1,Godlewski,9/15/2018,Godlewski,9999,Removed,9999.00
Oak Collection,9/15/2018,Quercus,alba,134-U*7,Godlewski,9/15/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,9/15/2018,Quercus,macrocarpa,752-34*2,Godlewski,9/15/2018,Godlewski,13.09,,13.10
Oak Collection,9/15/2018,Quercus,macrocarpa,752-34*4,Godlewski,9/15/2018,Godlewski,22.14,,22.15
Oak Collection,9/21/2018,Quercus,rubra,64-92*1,Godlewski,9/21/2018,Godlewski,38.66,,38.65
Oak Collection,9/21/2018,Quercus,macrocarpa,138-U*4,Godlewski,9/21/2018,Godlewski,19.83,,19.85
Oak Collection,9/21/2018,Quercus,alba,134-U*6,Godlewski,9/21/2018,Godlewski,11.96,,11.95
Oak Collection,9/21/2018,Quercus,bicolor,513-25*1,Godlewski,9/21/2018,Godlewski,29.21,,29.20
Oak Collection,9/21/2018,Quercus,rubra,466-37*1,Godlewski,9/21/2018,Godlewski,999,Removed,999.00
Oak Collection,9/21/2018,Quercus,macrocarpa,2390-26*1,Godlewski,9/21/2018,Godlewski,22.65,,22.65
Oak Collection,9/21/2018,Quercus,macrocarpa,1516-35*1,Godlewski,9/21/2018,Godlewski,26.8,,26.80
Oak Collection,9/21/2018,Quercus,macrocarpa,2390-26*2,Godlewski,9/21/2018,Godlewski,17.48,,17.50
